burnt_area,dsr,fwi,bui,isi,ffmc,dmc,dc,day,month,year
598.927999999997,4.54623990625143,15.5954299751918,201.385000762939,3.25831422567368,80.8751476542155,187.851278559367,463.962988688151,13,Sep,2009
1038.6101,7.19824621001879,21.8375524012248,191.596948954264,4.88606237332026,86.0657646179199,176.394134089152,466.596861165365,14,Sep,2009
1631.158,11.2401128973191,27.4868245120843,167.767674458822,7.2665160275499,86.0275209299723,150.110231552124,464.126010538737,15,Sep,2009
579.841599999998,14.5275693623225,34.1237075297038,170.439181060791,9.28777766545614,90.0620511881511,152.778003921509,466.986289672852,16,Sep,2009
171.1058,10.4192072663705,27.2432329845428,165.956119842529,6.96025500337283,87.8968103027344,146.189905522664,469.450010782878,17,Sep,2009
108.3165,5.65433270581998,18.0084967847665,158.584872309367,4.02566732481122,78.4877831776937,137.063366673787,470.146299438477,18,Sep,2009
76.3117,4.39616331202909,15.0087158787251,146.933014602661,3.31192067086697,77.8407667541504,123.902166468302,469.643188374837,19,Sep,2009
160.9354,6.61557581365109,20.6689879608154,149.352765045166,4.87149146318436,85.929644724528,126.254620564779,472.549336954753,20,Sep,2009
289.647649999999,8.28422747055689,24.5390461730957,152.129348271688,6.02664650758108,89.0991383361816,128.999511082967,475.584991149902,21,Sep,2009
377.448099999999,13.6368218930562,32.3023637962341,155.316850814819,9.03945168495178,91.1515311686198,132.226985270182,478.74953511556,22,Sep,2009
344.422599999999,15.0707177130381,33.9659748204549,158.751022822062,9.73703898429871,92.0183050537109,135.760155436198,482.089239400228,23,Sep,2009
526.685799999998,16.3679280598958,35.8923924382528,162.001148529053,10.4568070634206,92.256273244222,139.145770492554,485.426903483073,24,Sep,2009
941.952399999998,14.7172524531682,34.1888697687785,165.25023862203,9.49982756773631,92.2839799499512,142.556977895101,488.770696207682,25,Sep,2009
552.297599999997,12.784580488205,31.8109540748596,168.259486338298,8.43111572106679,91.9004900614421,145.732380599976,492.02053894043,26,Sep,2009
1451.2388,9.85831277688344,26.887827351888,164.023387298584,6.79634401798248,90.3983356221517,140.613722076416,495.126231180827,27,Sep,2009
1054.6029,14.7050767564774,34.2246694501241,167.022098592122,9.33147914568583,91.6995158894857,143.790209452311,498.361438293457,28,Sep,2009
1118.3416,14.9576909303665,34.2218024889628,168.875911356608,9.46466525793076,90.912058207194,145.892504679362,501.093203125,29,Sep,2009
264.645699999999,3.57339247941971,13.8399558361371,150.895566609701,2.9468518614769,80.7037212880452,126.77494489034,497.556170349121,30,Sep,2009
